loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,10.0,510,0.6605315804481506,0.8725490196078431,0.8530973685954796,33.5364,3.041,0.388,,,,,
0.005759354680776596,0.05322752147912979,9.823529411764706e-06,10.196078431372548,520,,,,,,,,,,,
0.0054920963943004605,0.054467037320137024,9.627450980392158e-06,10.392156862745098,530,,,,,,,,,,,
0.005125345662236214,0.05308506637811661,9.431372549019608e-06,10.588235294117647,540,,,,,,,,,,,
0.005279548838734627,0.04174070060253143,9.23529411764706e-06,10.784313725490197,550,,,,,,,,,,,
0.0059072237461805345,8.67602825164795,9.03921568627451e-06,10.980392156862745,560,,,,,,,,,,,
,,,11.0,561,0.6889619827270508,0.8627450980392157,0.843168290581295,35.6418,2.862,0.365,,,,,
0.004894510284066201,0.03932652622461319,8.843137254901961e-06,11.176470588235293,570,,,,,,,,,,,
0.004493534937500954,0.03877933695912361,8.647058823529413e-06,11.372549019607844,580,,,,,,,,,,,
0.004979714006185532,0.04682661220431328,8.450980392156864e-06,11.568627450980392,590,,,,,,,,,,,
0.0043307140469551085,0.039405446499586105,8.254901960784314e-06,11.764705882352942,600,,,,,,,,,,,
0.004905077069997788,0.03684566915035248,8.058823529411766e-06,11.96078431372549,610,,,,,,,,,,,
,,,12.0,612,0.6471856236457825,0.8823529411764706,0.8616854535695117,32.7819,3.111,0.397,,,,,
0.004377694427967071,0.051470622420310974,7.862745098039217e-06,12.156862745098039,620,,,,,,,,,,,
0.004250366613268853,0.033936478197574615,7.666666666666667e-06,12.352941176470589,630,,,,,,,,,,,
0.004140384495258331,0.033356327563524246,7.4705882352941185e-06,12.549019607843137,640,,,,,,,,,,,
0.003801269829273224,0.046649299561977386,7.274509803921569e-06,12.745098039215687,650,,,,,,,,,,,
0.0043055273592472075,0.037824198603630066,7.07843137254902e-06,12.941176470588236,660,,,,,,,,,,,
,,,13.0,663,0.6787317991256714,0.8823529411764706,0.8648427672955975,35.1017,2.906,0.37,,,,,
0.0036026086658239365,0.03758984059095383,6.8823529411764715e-06,13.137254901960784,670,,,,,,,,,,,
0.003823113441467285,0.03294235095381737,6.686274509803922e-06,13.333333333333334,680,,,,,,,,,,,
0.0035483840852975844,0.029921861365437508,6.490196078431373e-06,13.529411764705882,690,,,,,,,,,,,
0.07562769055366517,0.03658890351653099,6.294117647058824e-06,13.72549019607843,700,,,,,,,,,,,
0.003743337467312813,0.040169570595026016,6.098039215686276e-06,13.92156862745098,710,,,,,,,,,,,
,,,14.0,714,0.6847202777862549,0.8725490196078431,0.8514122749178474,29.953,3.405,0.434,,,,,
0.0034288838505744934,0.035440362989902496,5.901960784313726e-06,14.117647058823529,720,,,,,,,,,,,
0.0033747486770153044,0.032937563955783844,5.705882352941177e-06,14.313725490196079,730,,,,,,,,,,,
0.003434990718960762,0.03325675055384636,5.509803921568628e-06,14.509803921568627,740,,,,,,,,,,,
0.003494136407971382,0.03236326575279236,5.313725490196079e-06,14.705882352941176,750,,,,,,,,,,,
0.0032021183520555495,0.03321389853954315,5.11764705882353e-06,14.901960784313726,760,,,,,,,,,,,
,,,15.0,765,0.690563440322876,0.8725490196078431,0.8514122749178474,29.5752,3.449,0.44,,,,,
0.0032459963113069534,0.04877625033259392,4.921568627450981e-06,15.098039215686274,770,,,,,,,,,,,
0.0032912585884332657,0.03186602517962456,4.725490196078431e-06,15.294117647058824,780,,,,,,,,,,,
0.0033898163586854936,0.03611384704709053,4.529411764705883e-06,15.490196078431373,790,,,,,,,,,,,
0.002983066812157631,0.031240589916706085,4.333333333333334e-06,15.686274509803921,800,,,,,,,,,,,
0.002905873581767082,0.03190673142671585,4.137254901960784e-06,15.882352941176471,810,,,,,,,,,,,
,,,16.0,816,0.6910433173179626,0.8823529411764706,0.862732153509644,29.6253,3.443,0.439,,,,,
0.0026773156598210333,0.026649102568626404,3.941176470588236e-06,16.07843137254902,820,,,,,,,,,,,
0.0030078040435910225,0.046089138835668564,3.7450980392156865e-06,16.274509803921568,830,,,,,,,,,,,
0.0030192572623491285,0.039013348519802094,3.5490196078431378e-06,16.470588235294116,840,,,,,,,,,,,
0.003005945309996605,0.029457973316311836,3.352941176470588e-06,16.666666666666668,850,,,,,,,,,,,
0.00284663587808609,0.028022680431604385,3.1568627450980395e-06,16.862745098039216,860,,,,,,,,,,,
,,,17.0,867,0.6905815005302429,0.8823529411764706,0.862732153509644,29.6221,3.443,0.439,,,,,
0.0029246602207422256,0.02941371314227581,2.9607843137254903e-06,17.058823529411764,870,,,,,,,,,,,
0.0029275061562657355,0.02839059568941593,2.7647058823529416e-06,17.254901960784313,880,,,,,,,,,,,
0.002778739109635353,0.03194952383637428,2.568627450980392e-06,17.45098039215686,890,,,,,,,,,,,
0.002539893798530102,0.029634952545166016,2.3725490196078433e-06,17.647058823529413,900,,,,,,,,,,,
0.002731764875352383,0.024748817086219788,2.176470588235294e-06,17.84313725490196,910,,,,,,,,,,,
,,,18.0,918,0.689933180809021,0.8823529411764706,0.862732153509644,47.4802,2.148,0.274,,,,,
0.023683251440525056,0.024161359295248985,1.980392156862745e-06,18.03921568627451,920,,,,,,,,,,,
0.002796700969338417,0.025520460680127144,1.7843137254901963e-06,18.235294117647058,930,,,,,,,,,,,
0.0028849003836512567,0.02564350701868534,1.5882352941176472e-06,18.431372549019606,940,,,,,,,,,,,
0.002834281325340271,0.03229609876871109,1.3921568627450982e-06,18.627450980392158,950,,,,,,,,,,,
0.002713261544704437,0.02316018007695675,1.196078431372549e-06,18.823529411764707,960,,,,,,,,,,,
,,,19.0,969,0.7046265006065369,0.8725490196078431,0.8544144541263581,43.3685,2.352,0.3,,,,,
0.0024996265769004823,0.02519359439611435,1.0000000000000002e-06,19.019607843137255,970,,,,,,,,,,,
0.002594771981239319,0.022611916065216064,8.039215686274511e-07,19.215686274509803,980,,,,,,,,,,,
0.0030331993475556374,0.025146758183836937,6.07843137254902e-07,19.41176470588235,990,,,,,,,,,,,
0.002690162882208824,0.03743757680058479,4.1176470588235295e-07,19.607843137254903,1000,,,,,,,,,,,
0.0027514917775988577,0.0235922709107399,2.1568627450980394e-07,19.80392156862745,1010,,,,,,,,,,,
0.002697664871811867,0.028323829174041748,1.9607843137254902e-08,20.0,1020,,,,,,,,,,,
,,,20.0,1020,0.710385799407959,0.8725490196078431,0.8544144541263581,46.4583,2.196,0.28,,,,,
,,,20.0,1020,,,,,,,22585.3736,0.361,0.045,1073502744330240.0,0.1218176663761922
