loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,10.0,510,1.1231250762939453,0.8137254901960784,0.8008035153797866,0.4114,247.944,31.601,,,,,
0.0009857237339019776,0.015541919507086277,9.901960784313727e-06,10.196078431372548,520,,,,,,,,,,,
0.039269950985908506,0.030327510088682175,9.705882352941177e-06,10.392156862745098,530,,,,,,,,,,,
0.0009933114051818848,0.016779931262135506,9.509803921568628e-06,10.588235294117647,540,,,,,,,,,,,
0.0009038060903549195,0.15245571732521057,9.31372549019608e-06,10.784313725490197,550,,,,,,,,,,,
0.0013677626848220825,0.04617450758814812,9.11764705882353e-06,10.980392156862745,560,,,,,,,,,,,
,,,11.0,561,1.3221184015274048,0.7647058823529411,0.726890756302521,0.4499,226.695,28.892,,,,,
0.000861397385597229,0.010597335174679756,8.921568627450982e-06,11.176470588235293,570,,,,,,,,,,,
0.000873786211013794,0.019214477390050888,8.725490196078433e-06,11.372549019607844,580,,,,,,,,,,,
0.0007923662662506104,0.013497652485966682,8.529411764705883e-06,11.568627450980392,590,,,,,,,,,,,
0.0007919728755950928,0.010808059945702553,8.333333333333334e-06,11.764705882352942,600,,,,,,,,,,,
0.0007261812686920166,0.010036217048764229,8.137254901960784e-06,11.96078431372549,610,,,,,,,,,,,
,,,12.0,612,1.2237850427627563,0.803921568627451,0.7667764602547211,0.4451,229.172,29.208,,,,,
0.0007990628480911254,0.01271742582321167,7.941176470588236e-06,12.156862745098039,620,,,,,,,,,,,
0.0006961762905120849,0.009037716314196587,7.745098039215687e-06,12.352941176470589,630,,,,,,,,,,,
0.0006761908531188965,0.00916376058012247,7.549019607843138e-06,12.549019607843137,640,,,,,,,,,,,
0.000637081265449524,0.012151291593909264,7.352941176470589e-06,12.745098039215687,650,,,,,,,,,,,
0.0006366908550262451,0.009361887350678444,7.15686274509804e-06,12.941176470588236,660,,,,,,,,,,,
,,,13.0,663,1.320863962173462,0.7941176470588235,0.7642875905287253,0.4427,230.396,29.364,,,,,
0.0006213128566741943,0.01323868427425623,6.96078431372549e-06,13.137254901960784,670,,,,,,,,,,,
0.0006342202425003052,0.00866757147014141,6.764705882352942e-06,13.333333333333334,680,,,,,,,,,,,
0.0006242483854293823,0.008143738843500614,6.568627450980393e-06,13.529411764705882,690,,,,,,,,,,,
0.0006132632493972779,0.009934601373970509,6.372549019607843e-06,13.72549019607843,700,,,,,,,,,,,
0.000619623064994812,0.009922115132212639,6.176470588235295e-06,13.92156862745098,710,,,,,,,,,,,
,,,14.0,714,1.346200704574585,0.7941176470588235,0.7602349056249765,0.4458,228.814,29.163,,,,,
0.0005792587995529175,0.008864445611834526,5.980392156862746e-06,14.117647058823529,720,,,,,,,,,,,
0.0005741000175476074,0.009674583561718464,5.784313725490197e-06,14.313725490196079,730,,,,,,,,,,,
0.0005939841270446777,0.010980315506458282,5.588235294117647e-06,14.509803921568627,740,,,,,,,,,,,
0.0005821168422698974,0.007718977052718401,5.392156862745098e-06,14.705882352941176,750,,,,,,,,,,,
0.000539734959602356,0.008596347644925117,5.19607843137255e-06,14.901960784313726,760,,,,,,,,,,,
,,,15.0,765,1.3613109588623047,0.7941176470588235,0.7602349056249765,0.4367,233.57,29.769,,,,,
0.0005798965692520141,0.013368119485676289,5e-06,15.098039215686274,770,,,,,,,,,,,
0.0005628228187561035,0.006888470146805048,4.803921568627452e-06,15.294117647058824,780,,,,,,,,,,,
0.0005566895008087159,0.008756670169532299,4.607843137254902e-06,15.490196078431373,790,,,,,,,,,,,
0.0005117952823638916,0.008065459318459034,4.411764705882353e-06,15.686274509803921,800,,,,,,,,,,,
0.0004932969808578491,0.007619507145136595,4.215686274509805e-06,15.882352941176471,810,,,,,,,,,,,
,,,16.0,816,1.3737503290176392,0.7941176470588235,0.7602349056249765,0.4404,231.633,29.522,,,,,
0.0004831820726394653,0.010768656618893147,4.019607843137255e-06,16.07843137254902,820,,,,,,,,,,,
0.000532233715057373,0.0629643052816391,3.8235294117647055e-06,16.274509803921568,830,,,,,,,,,,,
0.0005271568894386292,0.0085013872012496,3.6274509803921573e-06,16.470588235294116,840,,,,,,,,,,,
0.0005082279443740845,0.011097936891019344,3.431372549019608e-06,16.666666666666668,850,,,,,,,,,,,
0.0004986971616744995,0.006654153112322092,3.2352941176470594e-06,16.862745098039216,860,,,,,,,,,,,
,,,17.0,867,1.3795297145843506,0.7941176470588235,0.7602349056249765,0.4369,233.473,29.756,,,,,
0.0004898220300674439,0.00850269291549921,3.03921568627451e-06,17.058823529411764,870,,,,,,,,,,,
0.0004920989274978637,0.008704141713678837,2.843137254901961e-06,17.254901960784313,880,,,,,,,,,,,
0.0004913300275802612,0.008928590454161167,2.647058823529412e-06,17.45098039215686,890,,,,,,,,,,,
0.0004625678062438965,0.007208262570202351,2.450980392156863e-06,17.647058823529413,900,,,,,,,,,,,
0.00047044456005096436,0.0070702494122087955,2.254901960784314e-06,17.84313725490196,910,,,,,,,,,,,
,,,18.0,918,1.3831225633621216,0.7941176470588235,0.7602349056249765,0.4347,234.644,29.906,,,,,
0.0004736453294754028,0.00668879970908165,2.058823529411765e-06,18.03921568627451,920,,,,,,,,,,,
0.00048138201236724854,0.006647556088864803,1.8627450980392158e-06,18.235294117647058,930,,,,,,,,,,,
0.00048584342002868655,0.006781208794564009,1.6666666666666667e-06,18.431372549019606,940,,,,,,,,,,,
0.0005017921328544616,0.008325199596583843,1.4705882352941177e-06,18.627450980392158,950,,,,,,,,,,,
0.0004675865173339844,0.0062535908073186874,1.2745098039215686e-06,18.823529411764707,960,,,,,,,,,,,
,,,19.0,969,1.38459050655365,0.7941176470588235,0.7602349056249765,0.4369,233.486,29.758,,,,,
0.0004341140389442444,0.005292944610118866,1.0784313725490197e-06,19.019607843137255,970,,,,,,,,,,,
0.0004665553569793701,0.00673169968649745,8.823529411764707e-07,19.215686274509803,980,,,,,,,,,,,
0.0005131512880325317,1.275933027267456,6.862745098039217e-07,19.41176470588235,990,,,,,,,,,,,
0.00045399069786071776,0.009981355629861355,4.901960784313725e-07,19.607843137254903,1000,,,,,,,,,,,
0.00047133266925811765,0.007362026255577803,2.9411764705882356e-07,19.80392156862745,1010,,,,,,,,,,,
0.00045812129974365234,0.006327335257083178,9.803921568627452e-08,20.0,1020,,,,,,,,,,,
,,,20.0,1020,1.364259958267212,0.7941176470588235,0.7602349056249765,0.3981,256.193,32.652,,,,,
,,,20.0,1020,,,,,,,153.6412,53.111,6.639,1073502744330240.0,0.14498938238796066
